seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_8248	20087	3	N	N	1	*	*,8248,*
contig_24124	20086	13	N	N	1	*	*,24124,*
contig_8176	20081	6	N	N	1	*	*,8176,*
contig_13680	20078	4	N	N	1	*	*,13680,*
contig_10342	20073	16	N	N	1	*	-24739,10342,-24740
contig_23109	20071	10	N	N	1	*	*,23109,*
contig_17598	20071	6	N	N	1	*	*,17598,*
contig_22873	20060	5	N	N	1	*	*,22873,*
contig_22185	20060	8	N	N	1	*	*,22185,*
contig_2387	20058	12	N	N	1	*	2387,*
contig_5314	20057	3	N	N	1	*	*,5314,*
contig_25325	20050	4	N	N	1	*	*,25325,*
contig_4992	20048	9	N	N	1	*	*,4992,*
contig_10802	20044	24	N	Y	1	*	10802
contig_11261	20033	4	N	N	1	*	*,11261,*
contig_11492	20033	4	N	N	1	*	*,11492,*
contig_24144	20029	9	N	N	1	*	*,24144,*
contig_15346	20029	6	N	N	1	*	*,15346,*
contig_3864	20028	37	N	N	1	*	23840,-23841,3864,3839
contig_16340	20026	5	N	N	1	*	*,16340,*
contig_2083	20026	6	N	N	1	*	2083,2081
contig_25408	20024	6	N	N	1	*	*,25408,*
contig_12190	20022	4	N	N	1	*	*,12190,*
contig_22743	20018	5	N	N	1	*	*,22743,*
contig_10476	20016	4	N	N	1	*	*,10476,*
contig_13945	20010	3	N	N	1	*	*,13945,*
contig_25386	20004	5	N	N	1	*	*,25386,*
contig_25175	20004	5	N	N	1	*	*,25175,*
contig_18047	20004	8	N	N	1	*	*,18047,*
contig_10474	20003	6	N	N	1	*	*,10474,*
contig_15988	19998	4	N	N	1	*	*,15988,*
contig_21195	19995	5	N	N	1	*	*,21195,*
contig_23032	19988	8	N	N	1	*	*,23032,*
contig_17134	19985	7	N	N	1	*	*,17134,*
contig_20537	19985	3	N	N	1	*	*,20537,*
contig_14635	19982	5	N	N	1	*	*,14635,*
contig_9081	19974	12	N	Y	1	5170	*,9081,*
contig_10114	19967	3	N	N	1	*	*,10114,*
contig_16082	19967	4	N	N	1	*	*,16082,*
contig_24878	19958	3	N	N	1	*	*,24878,*
contig_20550	19957	5	N	N	1	*	*,20550,*
contig_9141	19949	5	N	N	1	*	*,9141,*
contig_19356	19946	3	N	N	1	*	*,19356,*
contig_25445	19945	3	N	N	1	*	*,25445,*
contig_14686	19944	13	N	Y	1	*	*,14686,*
contig_12332	19934	4	N	N	1	*	*,12332,*
contig_10971	19931	6	N	N	1	*	*,10971,*
contig_24110	19919	7	N	N	1	*	*,24110,*
contig_5679	19914	6	N	N	1	*	*,5679,*
contig_15835	19902	4	N	N	1	*	*,15835,*
contig_11788	19898	5	N	N	1	*	*,11788,*
contig_24866	19889	9	N	N	1	*	*,24866,*
contig_959	19887	4	N	N	1	*	*,959,*
contig_4474	19887	4	N	N	1	*	*,4474,*
contig_24133	19886	3	N	Y	1	*	*,24133
contig_447	19886	5	N	N	1	*	447,328
contig_8812	19883	4	N	N	1	*	*,8812,*
contig_24696	19875	3	N	N	1	*	*,24696,*
contig_10446	19872	6	N	N	1	*	*,10446,*
contig_24247	19867	31	N	Y	1	*	24247
contig_6940	19867	8	N	N	1	*	*,6940,*
contig_15384	19862	6	N	N	1	*	*,15384,*
contig_12042	19859	4	N	N	1	*	*,12042,*
contig_12678	19840	4	N	N	1	*	*,12678,*
contig_23128	19839	5	N	N	1	*	*,23128,*
contig_8930	19829	4	N	N	1	*	*,8930,*
contig_6051	19821	4	N	N	1	*	*,6051,*
contig_5933	19819	6	N	N	1	*	*,5933,*
contig_2111	19817	4	N	N	1	*	*,2111,*
contig_3675	19814	13	N	N	1	*	*,3675,*
contig_2763	19808	8	N	N	1	*	2763,-1440
contig_21744	19805	7	N	N	1	*	*,21744,*
contig_25171	19802	4	N	N	1	*	*,25171,*
contig_1868	19799	39	N	Y	1	*	1868
contig_23327	19794	7	N	N	1	*	*,23327,*
contig_5028	19793	4	N	N	1	*	*,5028,*
contig_18916	19782	3	N	N	1	*	*,18916,*
contig_23783	19781	6	N	N	1	*	*,23783,*
contig_24274	19779	11	N	N	1	*	*,24274,*
contig_9106	19774	3	N	N	1	*	*,9106,*
contig_19897	19774	4	N	N	1	*	*,19897,*
contig_22418	19773	8	N	N	1	*	*,22418,*
contig_23993	19773	6	N	N	1	*	*,23993,*
contig_24067	19770	10	N	N	1	*	*,24067,*
contig_12191	19767	5	N	N	1	*	*,12191,*
contig_22114	19765	5	N	N	1	*	*,22114,*
contig_7336	19763	10	N	N	1	*	*,7336,*
contig_11489	19757	5	N	N	1	*	*,11489,*
contig_12619	19755	8	N	N	1	*	*,12619,*
contig_8065	19741	6	N	N	1	*	*,8065,*
contig_6253	19736	5	N	N	1	*	-6266,-6265,-6264,-6263,6253,-7095,*
contig_14337	19730	4	N	N	1	*	*,14337,*
contig_22016	19729	9	N	N	1	*	*,22016,*
contig_17423	19728	5	N	N	1	*	*,17423,*
contig_23146	19721	8	N	N	1	*	*,23146,*
contig_1573	19721	4	N	N	1	*	1551,1573
contig_25636	19717	5	N	N	1	*	*,25636,*
contig_24861	19717	8	N	N	1	*	*,24861,*
contig_25919	19713	6	N	N	1	*	*,25919,*
contig_5571	19695	4	N	N	1	*	*,5571,*
contig_967	19694	14	N	N	1	*	10266,10264,10265,-23506,-845,967,10256,10258
contig_869	19692	8	N	N	1	*	*,869,*
contig_4042	19691	9	N	N	1	*	*,4042,*
contig_18302	19684	4	N	N	1	*	*,18302,*
contig_19131	19684	4	N	N	1	*	*,19131,*
contig_16171	19677	4	N	N	1	*	*,16171,*
contig_9010	19676	12	N	N	1	*	*,9010,*
contig_24356	19665	23	N	Y	1	*	24356
contig_940	19662	10	N	N	1	*	-871,940
contig_23546	19656	9	N	N	1	*	*,23546,*
contig_23777	19655	5	N	N	1	*	*,23777,*
contig_15540	19654	3	N	N	1	*	*,15540,*
contig_14967	19651	8	N	N	1	*	*,14967,*
contig_8326	19638	4	N	N	1	*	*,8326,*
contig_22163	19635	4	N	N	1	*	*,22163,*
contig_9926	19629	11	N	Y	1	*	9926
contig_22835	19629	4	N	N	1	*	*,22835,*
contig_18892	19629	5	N	N	1	*	*,18892,*
contig_18366	19627	7	N	N	1	*	*,18366,*
contig_24076	19610	6	N	N	1	*	*,24076,*
contig_15454	19607	5	N	N	1	*	*,15454,*
contig_24302	19592	7	N	N	1	*	*,24302,*
contig_13677	19590	4	N	N	1	*	*,13677,*
contig_5167	19584	6	N	N	1	*	*,5167,*
contig_3257	19582	9	N	N	1	*	*,3257,*
contig_982	19579	8	N	N	1	*	-800,939,7221,-880,-794,982,-23503
contig_8050	19576	6	N	N	1	*	*,8050,*
contig_25837	19567	8	N	N	1	*	*,25837,*
contig_22887	19565	5	N	N	1	*	*,22887,*
contig_23342	19547	3	N	N	1	*	*,23342,*
contig_25004	19544	7	N	N	1	*	*,25004,*
contig_9547	19543	4	N	N	1	*	*,9547,*
contig_1383	19540	64	N	Y	2	*	1383
contig_7275	19537	9	N	N	1	*	*,7275,*
contig_17058	19534	7	N	N	1	*	*,17058,*
contig_9499	19532	7	N	N	1	*	*,9499,*
contig_15679	19531	4	N	N	1	*	*,15679,*
contig_18666	19527	3	N	N	1	*	*,18666,*
contig_10196	19527	7	N	N	1	*	*,10196,*
contig_17076	19526	9	N	N	1	*	*,17076,*
contig_3379	19518	5	N	N	1	*	*,3379,*
contig_11135	19517	4	N	N	1	*	*,11135,*
contig_11946	19515	4	N	N	1	*	*,11946,*
contig_19252	19509	4	N	N	1	*	*,19252,*
contig_24900	19507	5	N	N	1	*	*,24900,*
contig_25802	19504	5	N	N	1	*	*,25802,*
contig_14272	19502	4	N	N	1	*	*,14272,*
contig_11182	19502	3	N	N	1	*	*,11182,*
contig_2180	19497	7	N	N	1	*	*,2180
contig_20603	19492	3	N	N	1	*	*,20603,*
contig_7174	19489	15	N	N	1	*	-2011,2059,7174,-7706,7700
contig_9587	19489	38	N	Y	1	*	9587
contig_24646	19485	36	N	N	1	*	7427,24646
contig_22009	19484	4	N	N	1	*	*,22009,*
contig_23935	19482	8	N	N	1	*	*,23935,*
contig_7675	19477	4	N	N	1	*	*,7675,*
contig_14202	19471	4	N	N	1	*	*,14202,*
contig_14758	19469	3	N	N	1	*	*,14758,*
contig_25688	19468	10	N	N	1	*	*,25688,*
contig_5859	19465	17	N	Y	1	*	5859
contig_24049	19457	5	N	N	1	*	*,24049,*
contig_18792	19453	3	N	N	1	*	*,18792,*
contig_887	19452	6	N	N	1	*	801,802,802,802,887,-9551,-9551,-9551,-9551,-9551,-9551,-9551,-9552,-9551,-9551,-9551,9558,-13002
contig_18335	19450	4	N	N	1	*	*,18335,*
contig_14857	19447	4	N	N	1	*	*,14857,*
contig_25678	19447	4	N	N	1	*	*,25678,*
contig_14823	19440	6	N	N	1	*	*,14823,*
contig_6895	19416	6	N	N	1	*	6889,6895,24088,*
contig_23678	19415	227	N	N	9	*	*,23678,*
contig_9056	19405	13	N	N	1	*	*,9054,9056
contig_10454	19402	4	N	N	1	*	*,10454,*
contig_7127	19401	3	N	N	1	*	*,7127,*
contig_3324	19392	14	N	N	1	*	*,3324,*
contig_21858	19391	9	N	N	1	*	*,21858,*
contig_25238	19389	5	N	N	1	*	*,25238,*
contig_25305	19388	6	N	N	1	*	*,25305,*
contig_17230	19385	7	N	N	1	*	*,17230,*
contig_12642	19384	3	N	N	1	*	*,12642,*
contig_24164	19375	11	N	N	1	*	*,24164,*
contig_5782	19371	5	N	N	1	*	*,5782,*
contig_25398	19371	6	N	N	1	*	*,25398,*
contig_15976	19369	4	N	N	1	*	*,15976,*
contig_25864	19366	6	N	N	1	*	*,25864,*
contig_19389	19353	3	N	N	1	*	*,19389,*
contig_13720	19352	8	N	N	1	*	*,13720,*
contig_21993	19347	9	N	N	1	*	*,21993,*
contig_25761	19344	10	N	N	1	*	*,25761,*
contig_5674	19337	17	N	N	1	*	*,5674,*
contig_12121	19336	6	N	N	1	*	*,12121,*
contig_23781	19335	6	Y	N	1	*	23781
contig_23796	19334	6	N	N	1	*	*,23796,*
contig_10594	19329	5	N	N	1	*	*,10594,*
contig_4018	19325	5	N	N	1	*	*,4018,*
contig_19754	19323	3	N	N	1	*	*,19754,*
contig_14429	19323	9	N	N	1	*	*,14429,*
contig_25619	19315	5	N	N	1	*	-17500,25619,*
contig_14289	19313	5	N	N	1	*	*,14289,*
contig_5485	19308	8	N	N	1	*	3243,-5481,-5483,5485,-24699
contig_7382	19295	3	N	N	1	*	*,7382,*
contig_6977	19289	6	N	N	1	*	6977,*
contig_24238	19287	5	N	N	1	*	*,24238,*
contig_24718	19285	5	N	N	1	*	*,24718,*
contig_3262	19285	5	N	N	1	*	*,3262,*
contig_19425	19281	7	N	N	1	*	*,19425,*
contig_25850	19281	8	N	Y	1	*	25850,*
contig_18711	19276	8	N	N	1	*	*,18711,*
contig_15324	19271	6	N	N	1	*	*,15324,*
contig_14963	19265	17	N	N	1	*	14963
contig_12463	19263	5	N	N	1	*	*,12463,*
contig_3386	19259	12	N	N	1	*	-3415,-3409,-3401,-3399,3386,9562
contig_25749	19256	3	N	N	1	*	*,25749,*
contig_9804	19254	4	N	N	1	*	*,9804,*
contig_17706	19251	3	N	N	1	*	*,17706,*
contig_7235	19246	9	N	N	1	*	*,7235,*
contig_16437	19245	5	N	N	1	*	*,16437,*
contig_11376	19244	7	N	N	1	*	*,11376,*
contig_24689	19244	4	N	N	1	*	*,24689,*
contig_2894	19234	9	N	N	1	*	*,2894,*
contig_21933	19230	12	N	N	1	*	*,21933,*
contig_7516	19230	3	N	N	1	*	*,7516,*
contig_11475	19229	3	N	N	1	*	*,24885,11475,-24885,*
contig_8361	19223	6	N	N	1	*	*,8361,-8362
contig_7072	19222	8	N	Y	1	5992	7072,*
contig_15458	19221	7	N	N	1	*	*,15458,*
contig_23850	19221	22	N	Y	1	*	23850
contig_3063	19220	12	N	Y	1	*	*,3063,*
contig_61	19219	10	N	N	1	*	*,61,*
contig_8172	19211	4	N	N	1	*	*,8172,*
contig_22942	19208	4	N	N	1	*	*,22942,*
contig_6745	19203	5	N	N	1	*	*,6745,*
contig_24951	19199	7	N	N	1	*	*,24951,*
contig_23083	19198	5	N	N	1	*	*,23083,*
contig_1628	19198	37	N	N	9	*	*,1628,*
contig_12973	19195	8	N	N	1	*	*,12973,*
contig_1793	19190	6	N	N	1	*	*,1793,*
contig_1543	19178	17	N	N	1	*	1474,1543
contig_9386	19178	6	N	N	1	*	*,9386,*
contig_24421	19176	6	N	N	1	*	*,24421,*
contig_9274	19165	5	N	N	1	*	*,9274,*
contig_11441	19165	6	N	N	1	*	*,11441,*
contig_22642	19162	6	N	N	1	*	*,22642,*
contig_10995	19161	5	N	N	1	*	*,10995,*
contig_19245	19156	3	N	N	1	*	*,19245,*
contig_1431	19155	10	N	N	1	*	*,1431,*
contig_13970	19154	4	N	N	1	*	*,13970,*
contig_14008	19151	17	N	Y	1	*	14008
contig_3762	19149	7	N	Y	1	*	3762
contig_13693	19143	3	N	N	1	*	*,13693,*
contig_9100	19141	8	N	N	1	*	*,9100,*
contig_6641	19130	7	N	N	1	*	*,6641,*
contig_18030	19130	4	N	N	1	*	*,18030,*
contig_15666	19122	3	N	N	1	*	*,15666,*
contig_12513	19119	7	N	N	1	*	*,12513,*
contig_24494	19117	6	N	N	1	*	*,24494,*
contig_22971	19116	27	N	Y	1	6152	*,22971,*
contig_22302	19114	3	N	N	1	*	*,22302,*
contig_9075	19112	9	N	N	1	*	*,9075,*
contig_23587	19111	14	N	Y	1	*	23587
contig_12210	19110	3	N	N	1	*	*,12210,*
contig_22540	19104	4	N	N	1	*	*,22540,*
contig_7353	19103	14	N	N	1	*	*,7353,*
contig_9179	19103	4	N	N	1	*	*,9179,*
contig_24570	19096	6	N	N	1	*	*,24570,*
contig_6880	19095	3	N	N	1	*	*,6880,*
contig_15781	19093	3	N	N	1	*	*,15781,*
contig_25713	19087	6	N	N	1	*	*,25713,*
contig_13401	19082	4	N	N	1	*	*,13401,*
contig_24650	19079	6	N	N	1	*	*,24650,*
contig_4900	19071	10	N	N	1	*	*,4900,*
contig_15044	19054	7	N	N	1	*	*,15044,*
contig_10566	19051	3	N	N	1	*	*,10566,*
contig_24118	19046	6	N	N	1	*	*,24118,*
contig_16259	19046	3	N	N	1	*	*,16259,*
contig_14352	19042	8	N	N	1	*	*,14352,*
contig_9323	19041	12	N	N	1	*	*,9323,*
contig_21494	19037	10	N	N	2	*	*,21494,*
contig_22898	19034	3	N	N	1	*	*,22898,*
contig_24521	19034	9	N	N	1	*	*,24521,*
contig_15632	19030	3	N	N	1	*	*,15632,*
contig_13743	19026	5	N	N	1	*	*,13743,*
contig_11050	19016	5	N	N	1	*	*,11050,*
contig_21437	19012	3	N	N	1	*	*,21437,*
contig_16496	19009	3	N	N	1	*	*,16496,*
contig_2089	19007	4	N	N	1	*	*,2089,*
contig_22510	19006	5	N	N	1	*	*,22510,*
contig_890	19006	29	N	N	1	*	*,890,*
contig_15109	19006	4	N	N	1	*	*,15109,*
contig_7358	19003	4	N	N	1	*	*,7358,*
contig_13253	18997	10	N	N	1	*	*,13253,*
contig_22940	18990	7	N	N	1	*	*,22940,*
contig_18387	18986	3	N	N	1	*	*,18387,*
contig_17488	18977	3	N	N	1	*	*,17488,*
contig_25288	18961	4	N	N	1	*	*,25288,*
contig_3581	18958	9	N	N	1	*	*,3581,*
contig_25586	18951	3	N	N	1	*	*,25586,*
contig_8566	18948	3	N	N	1	*	*,8566,*
contig_14301	18948	4	N	N	1	*	*,14301,*
contig_15476	18947	7	N	N	1	*	*,15476,*
contig_23231	18937	4	N	N	1	*	*,23231,*
contig_13030	18933	4	N	N	1	*	*,13030,*
contig_24639	18931	6	N	N	1	*	*,24639,*
contig_22004	18931	12	N	N	1	*	*,22004,*
contig_20961	18924	3	N	N	1	*	*,20961,*
contig_23424	18921	5	N	N	1	*	*,23424,*
contig_7168	18917	6	N	N	1	*	*,7168,*
contig_25562	18917	6	N	N	1	*	*,25562,*
contig_4636	18914	98	Y	N	3	*	4636
contig_17609	18908	6	N	N	1	*	*,17609,*
contig_25567	18907	5	N	N	1	*	*,25567,*
contig_23228	18905	6	N	N	1	*	*,23228,*
contig_1811	18905	13	N	Y	1	*	1811
contig_21529	18902	4	N	N	1	*	*,21529,*
contig_13340	18896	5	N	N	1	*	*,13340,*
contig_13345	18895	6	N	N	1	*	*,13345,*
contig_4709	18892	8	N	N	1	*	*,4709,*
contig_22200	18890	5	N	N	1	*	*,22200,*
contig_23232	18890	3	N	N	1	*	*,23232,*
contig_16993	18888	3	N	N	1	*	*,16993,*
contig_7376	18886	12	N	N	1	*	*,7376,*
contig_24463	18886	6	N	N	1	*	*,24463,*
contig_25434	18869	5	N	N	1	*	*,25434,*
contig_14403	18866	11	N	N	1	*	*,14403,*
contig_24746	18863	8	N	N	1	*	*,24746,*
contig_8764	18862	6	N	N	1	*	*,8764,*
contig_19156	18860	5	N	N	1	*	*,19156,*
contig_22091	18857	7	N	N	1	*	*,22091,*
contig_9940	18850	5	N	N	1	*	*,9940,*
contig_22496	18845	5	N	N	1	*	*,22496,*
contig_13656	18844	8	N	N	1	*	*,13656,*
contig_7430	18844	5	N	N	1	*	*,7430,*
contig_19349	18840	3	N	N	1	*	*,19349,*
contig_10469	18840	6	N	N	1	*	*,10469,*
contig_10790	18835	6	N	N	1	*	*,10790,*
contig_23780	18834	8	N	N	1	*	*,23780,*
contig_14563	18833	8	N	N	1	*	*,14563,*
contig_2133	18832	8	N	N	1	*	*,2133,*
contig_9420	18826	3	N	N	1	*	-7149,9420,-7149
contig_23332	18824	5	N	N	1	*	*,23332,*
contig_23299	18822	3	N	N	1	*	*,23299,*
contig_15285	18813	4	N	N	1	*	*,15285,*
contig_5219	18808	17	N	Y	1	*	5219
contig_1954	18806	9	N	N	1	*	1954
contig_14739	18805	4	N	N	1	*	*,14739,*
contig_22271	18802	5	N	N	1	*	*,22271,*
contig_25148	18797	5	N	N	1	*	*,25148,*
contig_2712	18786	53	N	N	2	*	-2695,2575,2712,-2659,-2567,-2567,-2566
contig_19617	18784	3	N	N	1	*	*,19617,*
contig_17107	18778	26	N	Y	1	5728	*,17107,*
contig_9782	18777	7	N	N	1	*	*,9782,*
contig_10739	18775	12	N	N	1	*	*,10739,*
contig_23887	18770	7	N	N	1	*	*,23887,*
contig_10595	18763	4	N	N	1	*	*,10595,*
contig_13123	18759	4	N	N	1	*	*,13123,*
contig_5848	18755	7	N	N	1	*	*,5848,*
contig_21220	18749	6	N	N	1	*	*,21220,*
contig_601	18749	7	N	N	1	*	*,601,*
contig_22385	18745	4	N	N	1	*	*,22385,*
contig_19948	18743	4	N	N	1	*	*,19948,*
contig_11	18742	11	N	N	1	*	*,11,*
contig_8255	18736	8	N	N	1	*	*,8255,*
contig_933	18732	9	N	N	1	*	*,933,*
contig_16630	18731	4	N	N	1	*	*,16630,*
contig_21030	18722	7	N	N	1	*	*,21030,*
contig_3270	18721	3	N	N	1	*	*,3270,*
contig_16502	18717	3	N	N	1	*	*,16502,*
contig_23962	18713	11	N	N	1	*	*,23962,*
contig_25786	18712	6	N	N	1	*	*,25786,*
contig_5323	18711	5	N	N	1	*	5321,5323,5327,-1811
contig_15874	18711	4	N	N	1	*	*,15874,*
contig_14801	18708	9	N	N	1	*	*,14801,*
contig_25723	18705	3	N	N	1	*	*,25723,18405
contig_14661	18703	9	N	N	1	*	14661,-25495,*
contig_6314	18702	4	N	N	1	*	*,6314,*
contig_11903	18700	5	N	N	1	*	*,11903,*
contig_17867	18698	4	N	N	1	*	*,17867,*
contig_13378	18696	7	N	N	1	*	*,13378,*
contig_24488	18695	3	N	N	1	*	*,24488,*
contig_25547	18695	4	N	N	1	*	*,25547,*
contig_13031	18693	14	N	N	1	*	*,13031,*
contig_11501	18690	10	N	N	1	*	*,11501,*
contig_6575	18688	4	N	N	1	*	*,24183,6575,6577
contig_6585	18688	6	N	N	1	*	*,-6588,-6586,6585
contig_20377	18684	4	N	N	1	*	*,20377,*
contig_3451	18674	10	N	N	1	*	3451
contig_21007	18674	6	N	N	1	*	*,21007,*
contig_9555	18672	8	N	N	1	*	13002,-9558,9551,9551,9551,9551,9551,9551,9551,9551,9551,9555,9556,9557
contig_5686	18661	6	N	N	1	*	*,5686,*
contig_23979	18658	7	N	N	1	*	*,23979,*
contig_18458	18650	3	N	N	1	*	*,18458,*
contig_15254	18649	9	N	N	1	*	*,15254,*
contig_24681	18647	6	N	N	1	*	*,24681,*
contig_22281	18646	4	N	N	1	*	*,22281,*
contig_14092	18643	4	N	N	1	*	*,14092,*
contig_17785	18643	3	N	N	1	*	*,17785,*
contig_23397	18638	4	N	N	1	*	*,23397,*
contig_25008	18628	4	N	N	1	*	*,25008,*
contig_4463	18627	3	N	N	1	*	*,4463,*
contig_12627	18626	3	N	N	1	*	*,12627,*
contig_582	18622	4	N	N	1	*	*,582,*
contig_24017	18621	92	N	Y	4	5948	*,24017,*
contig_24408	18612	4	N	N	1	*	*,24408,*
contig_20912	18609	6	N	N	1	*	*,20912,*
contig_903	18606	4	N	N	1	*	*,903,*
contig_9672	18600	6	N	N	1	*	*,9672,*
contig_5328	18598	9	N	N	1	*	5328,-8876,*
contig_24758	18596	8	N	N	1	*	*,24758,*
contig_24764	18595	8	N	N	1	*	*,24764,*
contig_22447	18587	5	N	N	1	*	*,22447,*
contig_1055	18583	7	N	N	1	*	*,1055,*
contig_23549	18582	10	N	N	1	*	*,23549,*
contig_10049	18575	5	N	N	1	*	*,10049,*
contig_11552	18573	4	N	N	1	*	*,11552,*
contig_12255	18572	4	N	N	1	*	*,12255,*
contig_11793	18569	4	N	N	1	*	*,11793,*
contig_7280	18566	7	N	N	1	*	*,7280,*
contig_24327	18565	11	N	N	1	*	*,24327,*
contig_25862	18564	11	N	N	1	*	*,25862,*
contig_25335	18555	4	N	N	1	*	*,25335,*
contig_22410	18545	5	N	N	1	*	*,22410,*
contig_25264	18540	5	N	N	1	*	*,25264,*
contig_11005	18539	3	N	N	1	*	*,11005,*
contig_24933	18535	9	N	N	1	*	*,24933,*
contig_6521	18534	5	N	N	1	*	*,6521,*
contig_23291	18534	6	N	N	1	*	*,23291,*
contig_24491	18523	6	N	N	1	*	*,24491,*
contig_13148	18517	5	N	N	1	*	*,13148,*
contig_15743	18517	5	N	N	1	*	*,15743,*
contig_22229	18495	5	N	N	1	*	*,22229,*
contig_14086	18495	5	N	N	1	*	*,14086,*
contig_15079	18495	5	N	N	1	*	*,15079,*
contig_23635	18488	9	N	N	1	*	-2154,-2161,-2153,-2159,23635,13118,13120,-9382
contig_24771	18486	17	N	Y	1	860	*,24771,*
contig_5376	18481	6	N	N	1	*	*,5376,*
contig_13170	18479	4	N	N	1	*	*,13170,*
contig_9024	18479	5	N	N	1	*	*,9024,*
contig_4220	18473	26	N	N	1	*	*,4220,*
contig_23875	18461	9	N	N	1	*	*,23875,*
contig_19874	18460	3	N	N	1	*	*,19874,*
contig_7953	18459	5	N	N	1	*	*,7953,*
contig_8985	18455	4	N	N	1	*	*,8985,*
contig_10499	18447	7	N	N	1	*	*,10499,*
contig_7789	18446	6	N	N	1	*	*,7789,*
contig_4021	18446	7	N	N	1	*	*,4021,*
contig_24209	18444	5	N	N	1	*	*,24209,*
contig_22189	18441	4	N	N	1	*	*,22189,*
contig_13062	18435	6	N	N	1	*	*,13062,*
contig_20133	18435	5	N	N	1	*	*,20133,*
contig_12390	18428	4	N	N	1	*	*,12390,*
contig_643	18427	10	N	Y	1	*	643
contig_7482	18425	9	N	N	1	*	*,7482,*
contig_25150	18424	9	N	N	1	*	*,25150,*
contig_15245	18423	5	N	N	1	*	*,15245,*
contig_25575	18423	10	N	N	1	*	*,25575,*
contig_2381	18423	5	N	N	1	*	*,2381,*
contig_20555	18423	3	N	N	1	*	*,20555,*
contig_7752	18419	45	N	Y	2	5196	*,7752,*
contig_25458	18413	10	N	N	2	*	*,25458,*
contig_3235	18412	399	N	N	17	*	-3216,-3216,-3216,-3216,-3216,-3216,-3216,-3216,-3216,-3216,-3216,-3226,-3234,-3214,-3213,-3212,3235,6664,6672
contig_4015	18411	9	N	N	1	*	*,4015,*
contig_8676	18404	10	N	N	1	*	8665,8672,8676
contig_24222	18404	5	N	N	1	*	*,24222,*
contig_24687	18403	12	N	Y	1	856	*,24687,*
contig_16618	18403	9	N	N	2	*	*,16618,*
contig_23779	18400	5	N	N	1	*	*,23779,*
contig_3958	18397	4	N	N	1	*	*,3958,*
contig_16561	18396	7	N	N	1	*	*,16561,*
contig_24312	18396	12	N	N	1	*	*,24312,*
contig_23992	18393	5	N	N	1	*	*,23992,*
contig_7897	18391	4	N	N	1	*	*,7897,*
contig_14178	18387	4	N	N	1	*	*,14178,*
contig_15496	18386	3	N	N	1	*	*,15496,*
contig_22373	18385	5	N	N	1	*	*,22373,*
contig_1851	18382	10	N	N	1	*	*,1851,*
contig_17366	18377	4	N	N	1	*	*,17366,*
contig_11607	18375	7	N	N	1	*	*,11607,*
contig_17316	18375	4	N	N	1	*	*,17316,*
contig_5326	18372	10	N	N	1	*	5326,5327,-1811
contig_25728	18371	5	N	N	1	*	*,25728,*
contig_11407	18369	5	N	N	1	*	*,11407,*
contig_23006	18367	3	N	N	1	*	*,23006,*
contig_11031	18364	7	N	N	1	*	*,11031,*
contig_20115	18361	10	N	N	1	*	*,20115,*
contig_9984	18354	8	N	N	1	*	*,9984,*
contig_25223	18349	5	N	N	1	*	*,25223,*
contig_15646	18345	5	N	N	1	*	*,15646,*
contig_9519	18335	3	N	N	1	*	*,9519,*
contig_15063	18334	4	N	N	1	*	*,15063,*
contig_11293	18319	4	N	N	1	*	*,11293,*
contig_10081	18318	4	N	N	1	*	*,10081,*
contig_16938	18317	3	N	N	1	*	*,16938,*
contig_17207	18317	5	N	N	1	*	*,17207,*
contig_19387	18311	5	N	N	1	*	*,19387,*
contig_7062	18301	74	N	N	3	*	-7052,-7052,7062
contig_12282	18298	5	N	N	1	*	*,12282,*
contig_7696	18294	7	N	N	1	*	*,7696,*
contig_16333	18289	9	N	N	1	*	*,16333,*
contig_23539	18289	6	N	N	1	*	*,23539,*
contig_19031	18288	6	N	N	1	*	*,19031,*
contig_22005	18286	3	N	N	1	*	*,22005,*
contig_13191	18286	3	N	N	1	*	*,13191,*
contig_24207	18278	5	N	N	1	*	*,24207,*
contig_6691	18270	3	N	N	1	*	*,6691,*
contig_25861	18268	3	N	N	1	*	*,25861,*
contig_5796	18264	8	N	N	1	*	*,5796,*
contig_11620	18260	4	N	N	1	*	5,11620,13073,-13075,13073,-11330
contig_24427	18259	9	N	N	1	*	*,24427,*
contig_11714	18242	5	N	N	1	*	*,11714,*
contig_24278	18236	12	N	N	1	*	*,24278,*
contig_25281	18234	5	N	N	1	*	*,25281,*
contig_22657	18232	4	N	N	1	*	*,22657,*
contig_895	18230	11	N	N	1	*	24692,895,-10662,-10662,-10662,-10662
contig_25796	18230	8	N	N	1	*	*,25796,*
contig_510	18221	6	N	N	1	*	*,510,*
contig_3371	18216	6	N	N	1	*	-3370,-3368,-3369,3371,5596,5608
contig_1878	18215	5	N	N	1	*	1878,-23879,-23879,-23879
contig_25451	18197	5	N	N	1	*	*,25451,*
contig_11422	18196	4	N	N	1	*	*,11422,*
contig_13679	18194	5	N	N	1	*	*,13679,*
contig_631	18192	9	N	N	1	*	631
contig_12162	18190	3	N	N	1	*	*,12162,*
contig_1960	18185	6	N	N	1	*	*,1960,*
contig_5748	18182	7	N	N	1	*	*,5748,*
contig_19841	18179	6	N	N	1	*	*,19841,*
contig_22348	18177	4	N	N	1	*	*,22348,*
contig_21963	18176	3	N	N	1	*	*,21963,*
contig_16410	18175	6	N	N	1	*	*,16410,*
