contigName	contigLen	totalAvgDepth	1_cov.bam	1_cov.bam-var	2_cov.bam	2_cov.bam-var
contig_20282	16985	7.23416	7.23416	6.2839	11.4295	27.7718
contig_3606	43192	7.51364	7.51364	28.6577	9.07688	51.0263
contig_23465	52069	16.985	16.985	42.9143	38.7337	404.412
contig_8106	1825	5.79045	5.79045	3.14308	19.3875	28.6115
contig_9060	12992	9.06767	9.06767	23.6907	10.4073	19.0549
contig_8057	8697	9.0695	9.0695	6.88028	14.02	42.8672
contig_6180	24702	6.59445	6.59445	9.85175	9.5538	23.6864
contig_25892	10881	7.01211	7.01211	2.86638	9.40444	18.0627
contig_7089	70287	24.0397	24.0397	160.565	12.7746	71.6503
contig_12148	23442	5.58527	5.58527	2.33347	5.79053	11.5047
contig_10918	20863	2.31555	2.31555	1.02943	3.31763	4.90422
contig_3300	27305	5.19201	5.19201	4.51513	4.54874	7.24765
contig_5632	13436	3.32124	3.32124	0.968065	3.63134	4.38304
contig_12260	5696	3.31915	3.31915	1.05275	2.22719	4.06114
contig_19460	3120	2.30404	2.30404	0.76404	4.74074	17.4698
contig_5993	97221	7.04423	7.04423	6.12997	8.2079	17.6138
contig_18464	3054	5.5916	5.5916	0.629561	9.00792	19.2618
contig_9780	12080	2.86454	2.86454	1.2895	6.36957	8.67084
contig_681	3915	3.44382	3.44382	0.80376	3.22125	2.91994
contig_23844	4966	4.72384	4.72384	5.91075	7.1358	21.2942
contig_8475	3723	4.08816	4.08844	21.2386	87.7839	40918.7
contig_22481	11320	2.57601	2.57601	0.715014	2.11576	2.45342
contig_16922	2976	4.10899	4.10934	1.77246	2.6564	4.07135
contig_64	71006	11.5765	11.5765	13.8566	23.7159	124.218
contig_5349	9255	3.45997	3.45997	1.78738	0.662713	1.26206
contig_2450	5690	4.93412	4.93412	1.61383	3.96047	6.43629
contig_1603	3016	9.38137	9.38137	8.46507	14.1347	14.1269
contig_2514	4479	74.6711	74.6711	891.033	113.081	1511.41
contig_5350	6768	18.6748	18.6748	11.6498	10.9973	18.3114
contig_24939	38856	3.13574	3.13574	3.84535	6.19651	8.42135
contig_22431	9923	4.65722	4.65722	4.33019	6.51939	11.4676
contig_2544	3670	67.9216	67.9216	69.4443	295.365	733.126
contig_15952	2479	0.674968	0.674968	0.277902	0.107772	0.0961957
contig_14890	12514	3.17373	3.17373	2.33948	4.76488	8.36706
contig_17536	15384	3.40909	3.40909	1.64538	4.31351	20.3187
contig_18588	3208	1.52551	1.52551	0.255324	6.10628	17.4141
contig_11190	4685	2.772	2.772	4.08736	6.94112	14.7223
contig_25503	21686	4.34059	4.34059	2.55239	3.6439	8.13761
contig_12579	2531	3.30281	3.30281	0.453226	5.9181	11.198
contig_4794	15614	8.84144	8.84144	10.3599	7.40016	13.055
contig_21989	1237	44.0064	44.0064	14.2182	28.6173	74.7966
contig_20048	3646	2.66161	2.66161	0.237107	3.06808	8.71648
contig_25712	16253	6.50686	6.50686	3.00634	9.87723	18.1908
contig_4641	3821	12.7352	12.7352	5.60175	12.8763	37.8753
contig_1212	10235	4.74586	4.74586	2.28452	3.80188	5.64159
contig_24029	9404	2.98185	2.98185	0.981633	3.78734	6.95927
contig_20011	4982	2.51345	2.51345	1.761	0	0
contig_9751	2891	3.29186	3.29186	0.727206	2.44911	3.57448
contig_13345	18799	5.48861	5.48861	3.78219	3.7024	6.59534
contig_24653	3352	3.50843	3.50843	1.16413	4.63054	6.50111
contig_22495	26381	4.0796	4.0796	2.91303	3.9427	5.82363
contig_5645	23798	3.47086	3.47086	2.07359	2.12039	4.39864
contig_2733	15692	45.6495	45.6495	600.801	54.7307	8591.24
contig_22750	7997	6.87231	6.87231	5.2898	2.35835	3.35604
contig_24623	23039	6.00301	6.00301	11.3386	6.06636	41.9819
contig_21176	2553	4.08365	4.08365	0.559618	3.58011	1.87065
contig_23381	52843	4.50259	4.50261	5.67375	4.22618	8.3457
contig_20951	4552	2.22081	2.22081	3.66533	2.64698	7.41943
contig_15695	2584	3.03698	3.03698	0.722012	4.40838	15.2331
contig_9934	8009	5.22929	5.22929	8.9023	13.8603	577.71
contig_1204	2534	1.83515	1.83515	0.142762	2.38129	1.84406
contig_11737	11039	2.66076	2.66076	1.1985	3.09514	6.49455
contig_4061	6488	3.01956	3.01956	2.35367	1.66914	3.48767
contig_20217	5561	3.03863	3.03863	0.374271	2.01737	1.74683
contig_7976	10043	7.43435	7.43435	15.8203	12.244	41.3925
contig_22479	5586	3.15453	3.15453	0.663918	6.92163	11.3145
contig_22811	10180	2.70528	2.70528	1.16325	3.0667	4.41823
contig_6449	10505	6.90159	6.90159	6.11044	13.8699	60.4978
contig_16509	3095	2.13514	2.13514	0.950501	1.40611	1.37916
contig_21623	4313	2.30939	2.30939	1.69819	3.67091	7.46015
contig_17103	5112	5.99436	5.99436	1.89314	2.56832	3.29971
contig_21368	4630	3.83862	3.83862	1.31552	2.53058	1.9187
contig_5118	9362	10.9158	10.9158	12.5288	26.2847	72.888
contig_11512	1573	5.62544	5.62544	0.584642	5.28531	6.54021
contig_22082	14199	5.46267	5.46267	3.53221	16.5704	89.8781
contig_18438	5680	3.79548	3.79548	1.14554	3.7217	8.49989
contig_18214	10033	4.06941	4.06941	3.3192	6.7781	11.3917
contig_18393	4519	4.75326	4.75326	4.26374	5.15816	11.3639
contig_1424	1854	3.14143	3.14143	1.35579	3.58627	3.44764
contig_21753	1864	0.990082	0.990082	0.00982577	2.9049	5.10305
contig_18503	13162	4.95973	4.95973	1.83534	3.58592	3.96662
contig_5922	1645	8.6388	8.6388	2.90417	27.0355	237.85
contig_20856	8901	3.22283	3.22283	1.79612	1.76071	3.40854
contig_18652	3346	3.31289	3.31289	0.861696	4.24687	6.74436
contig_25235	3942	4.47521	4.47521	2.13917	7.23128	8.62205
contig_18484	3312	0.890259	0.890259	8.20085	0.627135	3.67211
contig_9058	9214	3.9722	3.9722	3.40886	4.73698	20.9763
contig_12012	4494	4.79029	4.79029	1.21617	13.0806	12.2964
contig_14105	31796	3.25548	3.25548	2.66743	5.88441	14.461
contig_1828	4997	3.4215	3.4215	0.736289	6.33815	19.2514
contig_12552	4350	4.5719	4.5719	1.86433	4.11833	10.6903
contig_24092	7742	2.51475	2.51475	2.03456	6.92861	17.6075
contig_19194	1593	1.34719	1.34719	0.631803	6.23008	20.4865
contig_5072	16022	3.25347	3.25347	1.65079	3.48803	8.82275
contig_5236	13043	5.40107	5.40107	6.53336	4.10572	10.5232
contig_19097	5734	2.71687	2.71687	1.79706	3.512	5.46622
contig_24125	108734	65.25	65.25	98.091	37.6889	98.379
contig_23001	6565	3.6438	3.6438	0.659068	1.41808	2.82391
contig_21669	11885	3.97537	3.97537	2.8944	8.47703	17.7427
contig_9430	3078	5.58982	5.58982	5.87567	7.73668	110.717
contig_10020	6769	6.6078	6.6078	7.30581	7.76492	283.977
contig_23340	12492	2.60444	2.60444	0.699436	3.91063	6.59874
contig_1063	1545	58.633	58.633	38.3314	425.31	3521.94
contig_18933	6588	3.57611	3.57611	1.23697	3.28425	8.33383
contig_15622	11583	2.53101	2.53101	2.17606	1.80766	3.32039
contig_12580	7097	4.39298	4.39298	1.97684	8.33496	9.7401
contig_8386	2764	3.39021	3.39021	0.626084	3.19166	3.64676
contig_25730	9694	3.04139	3.04139	4.00075	5.46396	33.0998
contig_12740	4949	3.37758	3.37758	0.993721	4.59617	4.7072
contig_20597	2806	2.92959	2.92959	0.0782807	2.07831	3.27146
contig_13	30552	3.38826	3.38826	2.68408	4.65634	11.2794
contig_6577	29706	14.269	14.269	19.6848	19.5736	74.7356
contig_20827	8365	4.33256	4.33256	2.55406	3.43603	3.3409
contig_18445	2529	4.85288	4.85288	0.954809	2.5145	3.52158
contig_13340	18866	4.30819	4.30819	3.82626	3.11744	5.9283
contig_21330	2556	2.49418	2.49418	0.398095	2.62469	8.36595
contig_18387	18930	2.76613	2.76613	1.14515	2.73887	4.52528
contig_23442	24564	21.0405	21.0405	56.5447	63.6844	362.92
contig_15181	37191	5.02994	5.02994	8.84974	6.89366	25.2568
contig_20187	13385	3.0609	3.0609	0.94804	1.73608	3.33134
contig_1401	17747	5.98608	5.98608	1.79568	5.5976	10.7942
contig_12811	9447	8.36861	8.36861	19.8215	4.73863	7.15031
contig_5142	21749	2.05227	2.05227	0.882102	5.12089	12.6564
contig_16871	1382	2.82224	2.82224	0.454976	1.15016	1.09766
contig_3810	1998	1.96429	1.96429	0.037706	3.85768	11.6683
contig_16044	4311	4.62966	4.62966	1.67316	30.4177	36.3469
contig_22141	11778	3.16907	3.16907	1.60056	3.97351	7.93852
contig_23976	3001	17.7615	17.7615	20.5662	31.5731	104.097
contig_3854	305367	47.1534	47.1534	280.597	54.9627	489.566
contig_1097	10743	31.2737	31.2737	131.341	107.749	2343.59
contig_21449	3757	28.0302	28.0302	72.6281	19.2442	29.1275
contig_17867	18490	5.50529	5.50529	12.2755	3.24079	9.19464
contig_11697	5654	3.92024	3.92024	1.99345	2.44967	4.77494
contig_12261	22254	2.41481	2.41481	1.45999	2.73141	6.3333
contig_25768	6185	3.41657	3.41657	1.33089	2.19901	2.56381
contig_25766	33086	3.34928	3.34928	2.35301	4.84354	9.29589
contig_4228	15479	2.14437	2.14437	2.83822	4.80547	20.0746
contig_23091	30192	3.7623	3.7623	3.17499	4.63524	6.57559
contig_3437	1195	7.64785	7.64785	8.78199	15.7799	9.91891
contig_857	327746	23.0713	23.0713	74.8845	48.9744	342.23
contig_4930	3579	2.28755	2.28755	0.335041	2.74716	1.70533
contig_19147	8268	4.28923	4.28923	2.22875	4.27174	6.65109
contig_16945	11562	3.77541	3.77541	1.95561	5.43218	11.2202
contig_23488	13256	5.90516	5.90516	3.13102	8.23432	14.0184
contig_24363	11784	5.45272	5.45272	4.54413	4.5563	8.76421
contig_24651	27406	4.91639	4.91639	2.91478	2.63388	5.3825
contig_8984	9085	3.44544	3.44544	1.83463	2.52882	3.68949
contig_25868	5608	6.45621	6.45621	2.32326	6.45126	12.8686
contig_25428	89599	4.79143	4.79143	6.07299	5.31678	11.4895
contig_24243	14262	4.89512	4.89512	3.65183	5.57129	10.6395
contig_19677	2307	4.18915	4.18915	1.00594	2.75661	6.0673
contig_23286	5541	4.64626	4.64626	4.55569	5.52309	8.23918
contig_4552	43693	7.51813	7.51813	6.24066	6.83896	17.4413
contig_9833	1709	1.65234	1.65234	0.282134	4.14368	3.94467
contig_4396	14306	3.71221	3.71221	1.33786	6.6463	11.0039
contig_23773	27028	4.61292	4.61295	1.72206	9.07024	14.5325
contig_10198	3117	3.96057	3.96057	0.715598	5.48938	7.18529
contig_14224	2538	3.3459	3.3459	1.6314	7.78266	8.65611
contig_17054	4389	2.63765	2.63765	0.719073	1.46355	2.53285
contig_10414	6599	4.28795	4.28795	9.23576	1.85455	3.61416
contig_19201	8571	3.87068	3.87068	1.66317	2.91189	6.02771
contig_18552	33081	6.41125	6.41125	3.90165	6.25286	11.6266
contig_16985	2807	2.8965	2.8965	0.134238	1.66315	1.25058
contig_22329	33858	10.6434	10.6435	6.64894	9.69218	17.8654
contig_21015	4989	2.99731	2.99731	0.40904	5.87332	10.8791
contig_6127	40593	4.34997	4.34997	5.38831	5.82217	21.6111
contig_15087	7341	3.27618	3.27618	1.25365	5.0178	6.8586
contig_22263	2191	8.73983	8.73983	12.973	1.55365	1.95313
contig_5426	1453	7.87337	7.87337	0.711293	92.4612	216.759
contig_1209	2650	2.4888	2.4888	0.578115	0.9644	2.51857
contig_3127	576763	19.9358	19.9358	39.505	20.7052	79.9727
contig_23071	9637	2.96079	2.96079	1.10891	5.25667	6.77392
contig_23762	4753	3.57636	3.57636	1.9453	13.8753	69.6546
contig_3944	9672	14.8024	14.8024	64.7749	26.2888	314.789
contig_25106	5868	10.2197	10.2197	33.3359	9.3008	52.0026
contig_20350	6285	2.90791	2.90791	2.4693	2.25216	3.42341
contig_8578	2148	2.21421	2.21421	0.818389	4.98198	5.22844
contig_4691	6710	8.32393	8.32393	3.19779	13.888	16.604
contig_3093	1732	4.32554	4.32554	0.295604	11.0424	86.9364
contig_17569	6872	5.76882	5.76882	13.3327	7.6141	50.7745
contig_4544	58917	8.31855	8.31855	5.57907	7.28734	15.7958
contig_15410	5487	7.18175	7.18175	19.7542	5.95597	14.5337
contig_4719	6597	2.17481	2.17481	2.52351	4.41275	8.93083
contig_11273	9719	3.90229	3.90229	19.3746	10.2198	138.343
contig_9626	2820	3.87266	3.87266	0.35696	36.0161	45.9025
contig_13558	3823	6.95181	6.95181	6.20735	8.4397	100.217
contig_9433	12039	4.7517	4.75179	3.43603	7.70822	50.8036
contig_3295	229650	20.7424	20.7424	45.5436	45.8039	352.305
contig_23449	32905	14.7756	14.7756	114.241	41.2416	869.067
contig_13506	22929	3.03582	3.03582	2.14371	2.97713	4.97352
contig_16719	3319	4.22846	4.22846	1.91871	12.3512	39.5183
contig_25722	6434	4.20115	4.20115	1.40663	6.72613	116.634
contig_25090	36373	31.2842	31.2842	135.034	29.9865	120.16
contig_1045	157909	8.47845	8.47845	9.66107	11.6636	79.3325
contig_11198	3346	3.20651	3.20651	0.412433	1.13016	0.85752
contig_11468	2408	1.78787	1.78787	1.75789	4.26616	21.1442
contig_14202	19380	3.46245	3.46245	0.861766	1.80541	3.78899
contig_25468	3317	2.66056	2.66056	0.962766	4.32049	10.2677
contig_17665	2263	2.00142	2.00142	0.594224	0.477993	0.519505
contig_1734	1068	0.996732	0.996732	0.00326088	11.8529	12.8388
contig_9555	18623	9.20154	9.20154	12.5262	28.5139	340.986
contig_19049	4566	3.13202	3.13202	1.49903	3.21581	5.69339
contig_19301	11682	3.20924	3.20924	1.33238	7.52211	27.8845
contig_1305	14885	32.1359	32.1359	346	41.2444	1125.88
contig_21647	31031	5.31822	5.31822	3.64	6.12114	11.3527
contig_1085	23339	70.2345	70.2345	8109.51	183.587	74910.6
contig_25896	13418	4.59519	4.59519	15.4557	15.5762	424.946
contig_25166	47326	3.40442	3.40442	1.78615	4.88085	10.7252
contig_11918	16909	3.10305	3.10305	1.09355	4.95459	9.32923
contig_1591	353662	12.7789	12.7789	10.4615	20.9057	40.6769
contig_10884	14147	3.6157	3.6157	1.35715	4.09395	6.08969
contig_24158	8939	11.1751	11.1751	18.5569	8.36022	19.4277
contig_9894	3188	9.76103	9.76103	8.65937	6.72877	36.5456
contig_13646	1783	2.02878	2.02939	1.43296	5.25658	6.93475
contig_17440	5060	2.711	2.711	0.549799	4.91996	15.0915
contig_11777	5774	4.33819	4.33819	2.77291	3.84993	5.22987
contig_22569	2865	3.09871	3.09871	1.22312	3.15359	11.8891
contig_9146	14921	2.55162	2.55162	4.45257	3.00751	7.06236
contig_5140	1144	6.39437	6.39437	1.91077	5.5332	4.91983
contig_23828	8807	2.90412	2.90412	0.593637	3.47106	4.92912
contig_24539	10091	5.61272	5.61272	7.27859	4.59169	7.25382
contig_1293	13817	2.91469	2.91469	1.31044	5.06541	11.8009
contig_8338	15762	2.9952	2.9952	1.2997	2.22297	3.52083
contig_5522	1372	9.55647	9.55647	3.97673	48.0327	208.514
contig_6225	24967	10.9698	10.9698	48.1346	12.9013	51.3221
contig_23306	4128	6.23529	6.23529	1.6303	1.96355	3.37836
contig_22506	26489	3.61745	3.61745	3.39267	4.64182	6.11953
contig_10849	24069	7.87437	7.87437	8.26226	10.762	36.9986
contig_17547	3427	1.657	1.657	0.586231	2.61398	5.03564
contig_17325	2488	4.00257	4.00257	0.680346	0.624465	0.701885
contig_20267	5451	2.87304	2.87304	2.84547	1.9568	4.07144
contig_3450	4788	5.7818	5.7818	5.71824	18.6376	12.5382
contig_20533	13740	2.66843	2.66843	0.706748	1.28786	4.39803
contig_21656	2951	4.9975	4.9975	0.911071	5.19529	6.51869
contig_15366	61407	4.57778	4.57778	4.88435	5.05443	8.03272
contig_4575	10182	6.53369	6.53369	8.4391	5.8766	13.4429
contig_1853	14741	9.60969	9.60969	20.0073	13.7641	42.2948
contig_5526	2910	1.11558	1.11558	0.872093	4.6029	23.4957
contig_19344	6366	3.16506	3.16506	2.09479	3.68565	3.84298
contig_15834	11519	2.6603	2.6603	2.37367	2.14768	3.26141
contig_21045	3728	1.6962	1.6962	0.217149	4.21101	6.69554
contig_2148	10433	38.4659	38.4659	189.713	22.4251	119.226
contig_24937	11473	2.87194	2.87194	1.05396	6.27546	9.89968
contig_15129	8838	4.8323	4.8323	1.49698	3.27118	6.54222
contig_7909	5466	5.18924	5.18924	3.91707	15.8296	69.3155
contig_3581	17519	5.63337	5.63343	19.4222	8.40785	129.009
contig_9210	2300	4.78977	4.78977	0.875276	1.89907	2.81294
contig_24657	21300	8.90274	8.90274	11.2642	5.33125	7.61746
contig_25386	19855	4.10657	4.10657	3.79408	7.05684	26.1316
contig_12638	15867	3.98021	3.98021	2.64244	3.31647	4.786
contig_18318	8482	3.7434	3.7434	5.02108	12.2106	149.679
contig_25877	29311	6.18538	6.18538	3.95179	9.69662	20.2237
contig_2740	6812	71.4095	71.4095	157.715	44.9346	133.848
contig_13928	69451	10.7466	10.7466	12.0825	17.4026	29.0707
contig_15186	14054	6.66902	6.66902	6.58816	11.9146	29.4959
contig_8887	53687	6.00347	6.00347	9.07307	11.1176	36.2201
contig_14810	15016	5.6338	5.6338	3.63053	3.89654	7.8824
contig_10011	24830	6.31596	6.31596	11.8117	6.90608	17.0777
contig_6575	18679	4.19294	4.19294	3.1114	6.78045	19.3987
contig_8217	9484	3.94783	3.94783	4.63611	4.34048	8.034
contig_25074	4658	6.82875	6.82875	3.14389	7.50998	15.6965
contig_24731	8652	5.03764	5.03764	5.34783	13.7548	15.2395
contig_10951	22967	4.0199	4.0199	5.35285	2.77372	17.5562
contig_12815	6511	2.7318	2.7318	0.286218	1.39223	2.61675
contig_20188	2801	5.04036	5.04036	2.05912	1.69672	1.2876
contig_4556	11088	4.79055	4.79055	2.14937	4.68239	15.8921
contig_3708	5787	6.77115	6.77115	3.58215	14.813	35.0648
contig_1868	19779	25.027	25.027	61.7009	32.4691	213.95
contig_16341	8775	2.8669	2.8669	1.13552	4.16672	9.63012
contig_15472	15729	3.88748	3.88748	2.03128	2.30496	3.79351
contig_13388	13606	2.64343	2.64343	3.40391	6.62812	8.3896
contig_1095	14585	116.261	116.261	473.75	271.638	17514.5
contig_24430	15688	23.8447	23.8447	24.6914	15.0408	30.9498
contig_7230	2769	4.34593	4.34593	0.829099	8.9118	17.0279
contig_4488	3993	9.37211	9.37211	36.5745	19.6206	230.94
contig_12026	9425	6.98016	6.98016	3.45983	16.0889	29.5417
contig_24420	42654	8.83658	8.8366	6.27801	15.785	30.4789
contig_14850	20318	3.97952	3.97952	2.70195	4.81059	7.42489
contig_19549	2602	3.46574	3.46574	0.413766	4.73287	12.3093
contig_12293	11346	4.00991	4.00991	4.57839	4.22535	8.25188
contig_5029	9436	4.80594	4.80594	2.86628	6.13558	13.6921
contig_16708	2617	5.94893	5.94893	3.17257	2.69153	4.88897
contig_1052	359414	9.5063	9.5063	10.4422	11.9049	26.457
contig_14092	18515	3.09093	3.09093	2.56433	3.67601	5.66927
contig_16321	1894	5.043	5.043	0.774398	2.50344	4.17327
contig_15696	7098	2.94344	2.94344	1.2101	2.44286	5.70314
contig_6166	12920	2.53915	2.53915	0.262131	0.864448	1.70858
contig_8613	1648	2.99199	2.99199	1.56575	9.19226	37.6224
contig_20298	4300	2.13253	2.13253	0.403759	4.79422	13.9928
contig_4347	13874	26.792	26.792	471.165	41.6696	1070.42
contig_24954	31752	3.74062	3.74062	3.47249	5.52101	9.8072
contig_6915	3565	9.01347	9.01376	4.40552	6.2896	28.8208
contig_16696	7150	5.01729	5.01729	0.828546	1.665	1.45532
contig_20135	5352	3.40638	3.40638	0.707693	5.47443	11.2493
contig_10344	13271	3.86983	3.86983	1.2841	3.14214	4.67133
contig_20740	6003	2.91423	2.91423	0.635868	3.14112	6.93371
contig_24634	14193	3.89596	3.89596	1.91478	1.87873	4.40336
contig_22434	3290	3.70924	3.70924	2.46299	1.88981	2.30199
contig_13136	9476	8.35739	8.35739	8.26066	5.54739	12.0629
contig_17436	9553	4.15197	4.15197	1.27756	4.31022	9.34496
contig_17755	25867	3.34716	3.34716	1.68452	2.46257	4.49878
contig_11815	2228	2.40857	2.40857	0.488267	6.42204	19.2812
contig_4836	10240	6.53627	6.53627	9.12792	5.05828	16.2998
contig_12329	10317	3.64581	3.64581	1.44518	3.84145	8.64115
contig_21087	2686	2.75513	2.75513	0.319885	4.95623	5.69949
contig_14381	4864	8.24438	8.24438	3.59952	5.06979	5.98891
contig_10873	36530	4.0312	4.0312	5.09484	5.52993	72.4963
contig_18724	9441	3.1424	3.1424	1.60077	1.46475	2.9943
contig_7971	479616	15.2581	15.2581	22.9932	33.5753	143.62
contig_4411	14342	6.71625	6.71625	1.96033	4.34632	7.6147
contig_13986	8922	2.66746	2.66746	1.55261	1.25034	1.73575
contig_14617	17063	4.57477	4.57477	5.09289	6.18465	14.1441
contig_8619	11840	3.84842	3.84842	2.12377	4.56758	7.90213
contig_6407	1117	4.79628	4.79628	0.414977	19.2513	36.6128
contig_18431	20069	3.80049	3.80049	1.4687	3.81666	9.77632
contig_6434	9104	4.1281	4.1281	0.913063	3.69801	3.78055
contig_1387	1856	3.66237	3.66237	0.264818	5.00879	4.76759
contig_25989	3486	7.32974	7.32974	2.56649	4.60012	10.669
contig_18158	5173	2.30699	2.30719	0.832184	4.40255	6.21712
contig_6694	165283	32.8461	32.8461	50.8936	77.7752	278.713
contig_14520	2409	8.56131	8.56131	8.03919	4.0239	4.03488
contig_12464	2471	2.69496	2.69496	0.643958	10.0233	22.0995
contig_10052	10071	3.43967	3.43967	2.84825	1.44975	2.30331
contig_22496	18787	4.01411	4.01411	3.68049	3.00553	4.20168
contig_10465	14559	4.04421	4.04421	1.46872	1.44451	5.93805
contig_929	15175	7.42549	7.42549	4.30814	8.36825	14.3163
contig_23447	9809	6.04348	6.04348	9.80943	58.1574	2373.94
contig_1263	15998	4.74016	4.74016	1.5291	4.17775	8.5483
contig_15504	3453	11.0375	11.0375	1.91442	15.7396	28.08
contig_7989	9219	2.89778	2.89778	0.995576	2.45441	3.60297
contig_20370	9514	4.14577	4.14577	3.64928	3.12623	11.9428
contig_15016	5931	1.99827	1.99827	0.546023	6.34856	11.6701
contig_10829	1100	0.917895	0.917895	0.0754448	1.77474	5.09991
contig_10721	9842	4.06191	4.06191	2.13963	3.27445	5.08932
contig_15101	1820	6.14551	6.14551	20.6062	13.0892	83.9677
contig_10938	4678	1.58547	1.58547	0.244072	16.4806	19.8989
contig_17640	40678	4.97202	4.97202	2.61367	7.35035	18.9819
contig_23338	5949	4.47284	4.47284	8.07275	4.02018	10.6145
contig_8463	1547	3.42305	3.42305	0.337383	10.8855	22.0369
contig_24622	26239	3.41105	3.41105	3.01882	8.22381	12.1087
contig_17403	8503	3.49575	3.49575	0.779693	2.05687	5.03781
contig_24845	10898	5.63175	5.63175	1.90838	9.11397	17.5483
contig_3763	10545	5.50467	5.50476	3.89618	5.24723	16.5721
contig_10125	15641	3.98335	3.98335	5.50254	4.03131	12.6754
contig_1874	4512	3.89294	3.89294	0.854635	5.09033	9.85105
contig_882	24827	11.5037	11.5037	92.5707	25.0094	430.194
contig_18828	9141	3.15693	3.15693	0.936772	1.44255	1.68815
contig_14113	4046	2.95508	2.95508	0.256002	3.72895	5.20559
contig_11265	4474	2.48289	2.48289	1.37173	2.73034	3.41501
contig_25680	28923	3.25434	3.25434	3.32532	9.29827	52.4102
contig_23423	9793	3.14332	3.14342	0.952748	1.89443	2.13585
contig_9798	1253	0.983681	0.983681	0.0160676	1.24388	1.7127
contig_14315	10078	7.42828	7.42828	2.4446	6.75393	7.16892
contig_2545	6406	32.6143	32.6143	14.4768	78.4119	936.73
contig_14695	6568	2.9972	2.9972	0.102839	1.86289	1.7642
contig_19728	2249	2.6708	2.6708	0.233324	3.28061	4.93701
contig_16722	22982	3.79196	3.79196	2.2143	4.56184	6.59432
contig_10303	14834	3.15752	3.15752	1.51444	2.10583	4.68039
contig_9668	2075	3.53195	3.53195	0.765771	4.15013	4.9675
contig_25796	18195	6.5954	6.5954	5.08196	6.15007	18.1212
contig_17560	8657	2.91231	2.91231	1.30049	2.28529	6.20607
contig_10639	27808	3.54425	3.54425	1.36116	4.03012	6.90602
contig_24042	5753	8.12547	8.12547	9.57404	9.93825	25.6733
contig_16322	4213	5.03864	5.03864	2.04754	8.20773	10.615
contig_13661	7830	2.31159	2.31159	1.55291	5.28659	7.23077
