Name %GC 
contig_26121 39.31 
contig_23075 64.84 
contig_3100 49.57 
contig_19654 41.20 
contig_25198 33.69 
contig_9988 41.20 
contig_19119 49.34 
contig_21805 46.65 
contig_20677 31.01 
contig_27233 39.44 
contig_2854 35.64 
contig_16821 39.09 
contig_22539 37.61 
contig_3031 58.25 
contig_28624 59.40 
contig_15787 45.41 
contig_9256 52.60 
contig_16968 59.50 
contig_20410 49.86 
contig_19086 64.11 
contig_2904 45.01 
contig_15845 41.18 
contig_30554 48.01 
contig_16990 45.57 
contig_10633 57.60 
contig_15462 51.04 
contig_15800 36.25 
contig_669 51.00 
contig_5340 46.34 
contig_29630 45.42 
contig_29424 48.99 
contig_24082 53.13 
contig_11352 53.56 
contig_10522 41.87 
contig_28025 60.06 
contig_15799 43.70 
contig_28668 46.36 
contig_1466 45.03 
contig_1716 41.53 
contig_17062 56.89 
contig_4180 35.56 
contig_26031 65.38 
contig_12166 57.83 
contig_24081 48.07 
contig_28962 36.82 
contig_27412 47.08 
contig_20922 53.74 
contig_10555 52.63 
contig_28419 43.79 
contig_7767 50.13 
contig_16189 54.68 
contig_7095 51.10 
contig_10236 50.72 
contig_24767 37.84 
contig_8920 39.55 
contig_11207 50.01 
contig_7245 49.99 
contig_22676 38.98 
contig_27849 49.54 
contig_21199 37.60 
contig_12493 37.48 
contig_21926 58.51 
contig_22838 63.83 
contig_24809 29.40 
contig_23606 58.16 
contig_15318 61.16 
contig_26827 53.00 
contig_16838 45.83 
contig_9003 37.34 
contig_22215 68.25 
contig_11110 50.32 
contig_18619 36.98 
contig_26002 48.97 
contig_27578 50.48 
contig_20514 62.38 
contig_7370 42.76 
contig_3411 52.54 
contig_3568 41.90 
contig_22835 49.93 
contig_13226 28.80 
contig_3306 54.31 
contig_2335 55.23 
contig_16945 45.12 
contig_11548 41.10 
contig_24874 64.81 
contig_26916 41.00 
contig_2665 48.03 
contig_20161 48.13 
contig_14547 50.12 
contig_24680 38.96 
contig_24397 48.58 
contig_23511 38.12 
contig_4424 36.75 
contig_26296 53.30 
contig_5500 46.81 
contig_26138 35.29 
contig_9508 39.65 
contig_16976 54.80 
contig_11711 48.40 
contig_30608 56.13 
contig_22885 33.94 
contig_11182 42.88 
contig_15229 54.39 
contig_19270 48.63 
contig_16561 54.57 
contig_27647 41.60 
contig_6322 64.53 
contig_9262 46.46 
contig_16102 51.03 
contig_25125 26.82 
contig_3918 49.55 
contig_19184 62.90 
contig_25011 36.65 
contig_9426 56.86 
contig_26171 37.49 
contig_29251 60.26 
contig_30014 40.67 
contig_11598 41.86 
contig_19893 50.43 
contig_27125 54.69 
contig_7347 48.42 
contig_6359 38.08 
contig_12604 56.95 
contig_355 44.49 
contig_17853 51.12 
contig_28511 58.75 
contig_425 54.13 
contig_16224 55.80 
contig_23600 35.17 
contig_16001 44.36 
contig_10249 36.64 
contig_11713 35.14 
contig_2626 51.39 
contig_3506 40.21 
contig_6771 44.45 
contig_4449 45.31 
contig_6394 46.10 
contig_23003 50.06 
contig_12748 31.24 
contig_6418 58.79 
contig_20328 60.94 
contig_16355 66.58 
contig_16218 56.34 
contig_7182 47.83 
contig_3450 50.99 
contig_6434 56.15 
contig_26342 61.94 
contig_2733 56.97 
contig_25325 54.37 
contig_14989 33.66 
contig_25095 34.98 
contig_14591 34.90 
contig_26924 30.32 
contig_15184 28.64 
contig_9452 37.12 
contig_3446 52.43 
contig_11905 46.44 
contig_18869 64.74 
contig_18169 40.08 
contig_14493 37.71 
contig_21631 33.82 
contig_27732 38.29 
contig_10829 36.73 
contig_2929 42.77 
contig_14533 31.42 
contig_9301 65.59 
contig_10218 31.21 
contig_25875 56.10 
contig_23494 59.10 
contig_19140 57.18 
contig_17758 47.25 
contig_21503 49.94 
contig_26191 28.56 
contig_27017 37.33 
contig_22099 55.40 
contig_17699 56.25 
contig_3406 61.07 
contig_15783 59.75 
contig_29951 31.60 
contig_6406 32.80 
contig_11255 39.28 
contig_4129 49.97 
contig_5804 30.39 
contig_9473 33.27 
contig_27525 40.81 
contig_25451 43.10 
contig_9949 49.74 
contig_25313 60.17 
contig_25735 61.02 
contig_16552 40.72 
contig_21063 53.48 
contig_27105 44.35 
contig_3925 35.91 
contig_25966 67.36 
contig_24844 35.44 
contig_30411 57.52 
contig_25951 50.72 
contig_28915 55.03 
contig_30521 50.25 
contig_10041 40.30 
contig_16834 46.36 
contig_8253 45.85 
contig_15788 59.73 
contig_17978 42.86 
contig_6312 48.67 
contig_21819 63.91 
contig_1376 48.67 
contig_14304 31.63 
contig_21398 57.70 
contig_29123 30.47 
contig_10974 47.22 
contig_21839 66.66 
contig_26541 24.33 
contig_29871 36.26 
contig_29295 67.15 
contig_22682 50.75 
contig_28362 53.25 
contig_22583 45.82 
contig_2397 48.59 
contig_13353 39.53 
contig_26445 45.83 
contig_29897 39.28 
contig_23622 63.05 
contig_19635 27.88 
contig_2225 57.21 
contig_27375 53.95 
contig_22616 47.52 
contig_6129 42.89 
contig_20772 45.95 
contig_21129 40.20 
contig_18696 34.08 
contig_21846 50.06 
contig_15687 45.21 
contig_28534 60.57 
contig_16106 42.89 
contig_24319 48.90 
contig_29884 31.99 
contig_20268 49.89 
contig_29061 60.62 
contig_25380 43.60 
contig_3237 53.94 
contig_25075 64.76 
contig_12555 43.10 
contig_23388 53.90 
contig_1934 60.62 
contig_15575 45.04 
contig_24110 42.42 
contig_15507 34.53 
contig_24022 56.53 
contig_5907 36.13 
contig_7849 28.91 
contig_790 51.07 
contig_21306 60.92 
contig_25572 45.31 
contig_23055 57.89 
contig_17487 54.06 
contig_12441 47.86 
contig_14413 58.22 
contig_18416 53.81 
contig_30440 43.98 
contig_26205 35.84 
contig_23482 48.24 
contig_15254 66.91 
contig_22856 39.47 
contig_9689 32.60 
contig_11495 36.24 
contig_24031 38.51 
contig_4094 42.18 
contig_30005 45.29 
contig_23979 70.04 
contig_13189 36.15 
contig_12595 31.53 
contig_17510 48.02 
contig_9033 30.88 
contig_2451 56.87 
contig_10030 52.73 
contig_15633 39.27 
contig_22315 33.66 
contig_10039 35.82 
contig_16762 59.79 
contig_18741 44.17 
contig_6600 29.39 
contig_15619 52.16 
contig_9224 35.30 
contig_4207 63.14 
contig_25641 52.60 
contig_18400 36.29 
contig_1829 42.16 
contig_10769 47.23 
contig_20844 45.99 
contig_10787 37.38 
contig_24004 39.62 
contig_21298 53.53 
contig_28007 47.12 
contig_25826 43.07 
contig_9300 38.68 
contig_8721 37.87 
contig_19985 47.64 
contig_11566 44.88 
contig_8386 44.07 
contig_25286 32.70 
contig_10478 64.49 
contig_15161 44.15 
contig_23773 59.98 
contig_20982 28.41 
contig_22524 41.84 
contig_17376 66.46 
contig_30501 35.11 
contig_19973 42.43 
contig_19627 60.72 
contig_2674 46.26 
contig_980 37.50 
contig_14658 50.71 
contig_26072 46.91 
contig_8179 57.08 
contig_17449 43.71 
contig_9843 47.31 
contig_20465 47.36 
contig_15650 53.12 
contig_21339 42.67 
contig_971 46.93 
contig_24982 50.41 
contig_12458 40.80 
contig_24983 64.26 
contig_19818 31.21 
contig_2208 45.82 
contig_21049 46.76 
contig_19377 58.57 
contig_6684 50.17 
contig_2030 38.55 
contig_4103 55.41 
contig_22907 45.64 
contig_5544 41.15 
contig_23533 42.70 
contig_16238 40.09 
contig_3723 60.14 
contig_16128 38.22 
contig_5123 32.94 
contig_15293 56.31 
contig_10960 53.60 
contig_13366 53.33 
contig_716 34.22 
contig_18587 39.35 
contig_26021 53.04 
contig_8930 42.25 
contig_21044 37.39 
contig_23514 36.59 
contig_18532 33.18 
contig_30881 34.88 
contig_23335 38.43 
contig_28900 59.36 
contig_14194 49.86 
contig_19515 53.45 
contig_1527 47.57 
contig_156 39.13 
contig_8971 40.11 
contig_22806 38.55 
contig_11114 35.93 
contig_11425 57.74 
contig_22596 49.07 
contig_8380 38.66 
contig_4807 53.51 
contig_18836 32.21 
contig_9129 35.43 
contig_11757 42.24 
contig_25751 41.19 
contig_19116 58.47 
contig_29356 58.56 
contig_13128 60.35 
contig_18361 48.10 
contig_529 44.95 
contig_10077 26.94 
contig_23990 43.40 
contig_22178 38.82 
contig_23913 36.42 
contig_9347 35.05 
contig_3606 40.49 
contig_5316 36.32 
contig_27554 60.87 
contig_3040 30.20 
contig_19686 51.14 
contig_11508 43.31 
contig_1673 50.68 
contig_9236 30.79 
contig_10997 39.93 
contig_5347 56.27 
contig_25632 65.35 
contig_8443 56.34 
contig_23044 42.31 
contig_20773 35.63 
contig_17430 46.45 
contig_30330 37.60 
contig_9377 48.71 
contig_5345 56.60 
contig_13204 63.28 
contig_27178 58.78 
contig_15079 59.81 
contig_18027 32.24 
contig_1364 52.47 
contig_26041 64.44 
contig_6658 44.60 
contig_13231 29.53 
contig_25491 42.31 
contig_6811 48.51 
contig_8289 58.09 
contig_19419 39.74 
contig_29784 53.89 
contig_24401 37.54 
contig_12628 61.89 
contig_4047 41.88 
contig_24965 41.76 
contig_6324 67.70 
contig_6737 51.50 
contig_6716 48.35 
contig_3894 39.34 
contig_26599 53.76 
contig_3703 60.36 
contig_18937 62.47 
contig_5942 39.84 
contig_27394 44.13 
contig_20814 48.13 
contig_14311 44.86 
contig_29348 70.95 
contig_6042 60.47 
contig_30022 47.96 
contig_17370 61.71 
contig_1384 47.46 
contig_5441 59.39 
contig_19702 48.22 
contig_16993 46.81 
contig_26223 54.37 
contig_30473 41.70 
contig_13303 42.64 
contig_27612 44.37 
contig_3631 59.00 
contig_9597 46.20 
contig_21262 57.80 
contig_3158 60.02 
contig_28367 50.22 
contig_12621 40.75 
contig_16753 55.92 
contig_5640 39.41 
contig_13940 47.13 
contig_24711 67.08 
contig_2447 53.46 
contig_12771 59.29 
contig_14524 28.13 
contig_14488 37.34 
contig_23370 63.72 
contig_30834 64.07 
contig_778 45.40 
contig_22210 51.48 
contig_6936 32.91 
contig_23268 63.56 
contig_22256 33.83 
contig_30275 34.09 
contig_26360 54.19 
contig_10513 43.53 
contig_23122 38.46 
contig_17427 37.69 
contig_21696 46.64 
contig_11406 55.20 
contig_722 32.11 
contig_15725 40.35 
contig_13358 49.24 
contig_29603 32.35 
contig_14297 33.65 
contig_19200 53.98 
contig_24180 57.20 
contig_29539 38.80 
contig_3208 30.01 
contig_1216 41.54 
contig_10466 27.95 
contig_901 37.31 
contig_4497 45.93 
contig_7236 49.10 
contig_26000 32.87 
contig_9271 32.29 
contig_2771 39.63 
contig_20924 44.74 
contig_18998 44.67 
contig_20323 40.15 
contig_7624 38.26 
contig_16174 32.02 
contig_27891 63.59 
contig_7903 44.05 
contig_30380 53.89 
contig_30652 45.13 
contig_8178 33.83 
contig_23031 34.96 
contig_10454 64.54 
contig_25943 49.70 
contig_23282 51.02 
contig_28902 45.27 
contig_11603 49.04 
contig_9826 49.50 
contig_9659 41.87 
contig_10594 47.28 
contig_10358 31.76 
contig_29658 54.73 
contig_24074 42.25 
contig_25381 32.33 
contig_9486 40.90 
contig_20606 50.12 
contig_26192 70.57 
contig_2755 49.71 
contig_1709 41.85 
contig_18442 34.15 
contig_10148 44.53 
contig_22701 50.93 
contig_24482 55.36 
contig_16231 62.39 
contig_13936 50.87 
contig_23005 40.38 
contig_903 43.26 
contig_28217 41.94 
contig_836 40.33 
contig_10754 27.19 
contig_23359 64.69 
contig_21535 52.25 
contig_6718 34.88 
contig_15936 55.58 
contig_22904 33.62 
contig_7960 30.80 
contig_10017 38.56 
contig_21052 60.33 
contig_19700 41.80 
contig_26877 64.17 
contig_1469 33.33 
contig_6952 59.32 
contig_9327 43.55 
contig_28609 45.69 
contig_28585 64.93 
contig_30744 55.59 
contig_27513 64.71 
contig_5196 44.14 
contig_16149 57.78 
contig_19674 66.36 
contig_2790 44.68 
contig_15553 54.75 
contig_15610 39.45 
contig_1418 62.17 
contig_28754 29.99 
contig_14625 67.14 
contig_23713 41.00 
contig_642 33.52 
contig_24300 31.53 
contig_26804 32.08 
contig_22269 38.68 
contig_2390 63.24 
contig_17599 46.18 
contig_28851 64.08 
contig_14721 40.30 
contig_21762 43.46 
contig_27614 50.73 
contig_16830 49.11 
contig_7864 64.62 
contig_13086 58.47 
contig_11578 59.73 
contig_23808 36.17 
contig_14628 38.09 
contig_20124 46.18 
contig_23486 45.96 
contig_21523 64.77 
contig_23868 53.14 
contig_6159 50.67 
contig_5149 34.59 
contig_17929 45.87 
contig_23287 40.09 
contig_11394 55.47 
contig_9792 40.00 
contig_5771 41.52 
contig_14931 38.13 
contig_14664 43.13 
contig_25435 41.46 
contig_17525 43.83 
contig_20989 54.24 
contig_8641 45.85 
contig_3152 34.73 
contig_27451 66.85 
contig_14190 52.33 
contig_20641 65.93 
contig_6240 63.19 
contig_18780 37.95 
contig_24613 42.11 
contig_29686 44.15 
contig_10240 32.66 
contig_6612 50.26 
contig_13950 46.28 
contig_26893 49.15 
contig_3639 52.43 
contig_1167 33.48 
contig_20874 41.25 
contig_29188 64.25 
contig_11684 63.81 
contig_21506 38.67 
contig_16478 42.85 
contig_24157 28.93 
contig_27557 38.79 
contig_3114 57.51 
contig_4294 47.71 
contig_13773 31.59 
contig_7114 53.90 
contig_9830 41.77 
contig_21648 37.08 
contig_431 53.47 
contig_14320 36.32 
contig_16469 56.55 
contig_15342 68.45 
contig_20557 24.11 
contig_9513 37.93 
contig_22193 41.68 
contig_3004 39.47 
contig_25646 39.92 
contig_25766 46.95 
contig_14652 51.57 
contig_11831 28.48 
contig_27360 40.18 
contig_25856 43.56 
contig_10033 43.04 
contig_7783 45.45 
contig_2279 54.43 
contig_15635 37.54 
contig_1202 44.13 
contig_25515 31.76 
contig_10479 54.43 
contig_11861 64.21 
contig_10490 64.93 
contig_17400 54.65 
contig_21954 53.94 
contig_19353 51.19 
contig_24749 51.25 
contig_15036 47.70 
contig_27592 46.81 
contig_27219 48.03 
contig_27709 35.97 
contig_2035 33.28 
contig_15540 53.18 
contig_26315 34.60 
contig_12837 43.39 
contig_2777 29.00 
contig_24365 46.23 
contig_28110 57.29 
contig_25617 59.24 
contig_21067 43.36 
contig_15663 46.82 
contig_26747 33.75 
contig_7984 38.77 
contig_22091 51.91 
contig_11323 62.14 
contig_19591 46.48 
contig_24033 70.30 
contig_354 40.74 
contig_14199 52.76 
contig_25628 42.63 
contig_30702 54.21 
contig_21188 57.93 
contig_30334 33.73 
contig_13714 37.80 
contig_20864 42.72 
contig_5935 39.99 
contig_21521 36.89 
contig_12721 46.35 
contig_13476 61.17 
contig_23228 49.50 
contig_22421 56.07 
contig_27322 46.13 
contig_13429 27.53 
contig_9462 34.45 
contig_20834 37.39 
contig_28934 31.38 
contig_22714 34.13 
contig_5462 40.94 
contig_12434 61.98 
contig_12990 64.07 
contig_14968 61.55 
contig_19631 65.46 
contig_11081 36.19 
contig_18450 40.50 
contig_15402 40.30 
contig_2969 40.98 
contig_12442 42.10 
contig_21647 60.36 
contig_1266 40.12 
contig_15288 45.51 
contig_508 33.13 
contig_28697 28.21 
contig_16610 48.01 
contig_24962 46.20 
contig_25582 40.61 
contig_6028 47.11 
contig_28991 51.49 
contig_8332 51.77 
contig_21207 27.61 
contig_1490 41.66 
contig_22310 60.07 
contig_1564 60.41 
contig_2412 35.03 
contig_28348 44.59 
contig_22721 57.62 
contig_1756 41.61 
contig_29479 46.00 
contig_14762 64.19 
contig_12548 50.04 
contig_13612 35.19 
contig_13602 43.05 
contig_25370 36.09 
contig_20668 44.59 
contig_22987 36.66 
contig_26987 64.26 
contig_1571 29.32 
contig_4565 38.81 
contig_21479 41.33 
contig_22064 44.07 
contig_20102 45.39 
contig_30406 26.84 
contig_30150 32.95 
contig_16341 64.01 
contig_844 46.94 
contig_24730 44.64 
contig_7205 48.39 
contig_10135 30.68 
contig_15822 29.22 
contig_6424 51.59 
contig_27216 37.93 
contig_4812 51.74 
contig_4033 48.45 
contig_12341 62.30 
contig_2937 41.71 
contig_3319 44.78 
contig_26023 58.94 
contig_8423 46.40 
contig_8330 41.78 
contig_25913 59.26 
contig_30090 38.79 
contig_22972 59.46 
contig_12918 52.36 
contig_17346 38.48 
contig_21292 51.48 
contig_18368 37.70 
contig_15269 39.41 
contig_4643 49.86 
contig_5410 59.81 
contig_29834 62.86 
contig_20847 43.21 
contig_12742 39.40 
contig_10242 50.39 
contig_16346 54.82 
contig_23874 43.74 
contig_12636 32.20 
contig_12266 51.85 
contig_19981 38.40 
contig_4002 49.96 
contig_610 38.53 
contig_10655 40.73 
contig_23675 52.13 
contig_27365 42.51 
contig_11214 49.26 
contig_6034 57.34 
contig_22589 40.42 
contig_5103 33.61 
contig_26664 58.91 
contig_973 42.19 
contig_4869 47.69 
contig_2975 47.97 
contig_25208 50.39 
contig_8740 38.69 
contig_29553 29.95 
contig_1874 44.72 
contig_13899 40.42 
contig_16415 43.71 
contig_659 36.79 
contig_22636 56.34 
contig_22890 30.28 
contig_25364 47.69 
contig_13281 49.06 
contig_13245 53.50 
contig_9481 49.21 
contig_4919 54.23 
contig_5615 34.54 
contig_23463 31.84 
contig_7097 51.76 
contig_6342 33.20 
contig_24444 61.06 
contig_21874 47.84 
contig_12265 49.42 
contig_29841 46.26 
contig_8449 41.08 
contig_23569 39.99 
contig_27437 63.80 
contig_11940 39.39 
contig_23770 55.76 
contig_4306 48.62 
contig_24215 52.95 
contig_26831 65.35 
contig_29855 59.13 
contig_1772 41.16 
contig_10480 61.76 
contig_20971 58.77 
contig_527 42.33 
contig_2211 47.57 
contig_25480 60.29 
contig_14668 38.13 
contig_19136 65.28 
contig_5605 34.07 
contig_25432 38.65 
contig_19672 48.13 
contig_30906 44.17 
contig_2174 42.48 
contig_19924 48.32 
contig_2902 47.71 
contig_23294 53.07 
contig_19619 35.15 
contig_23288 51.54 
contig_25884 43.46 
contig_5376 53.53 
contig_19155 59.35 
contig_7779 64.08 
contig_27841 52.85 
contig_9700 39.06 
contig_11789 41.05 
contig_29555 60.49 
contig_18786 57.34 
contig_26513 58.08 
contig_25904 40.79 
contig_28868 60.69 
contig_8554 41.42 
contig_19244 49.97 
contig_29010 47.89 
contig_9061 37.23 
contig_27636 32.78 
contig_13659 31.55 
contig_29092 47.54 
contig_18322 47.95 
contig_5183 52.54 
contig_23269 36.85 
contig_19343 41.01 
contig_20717 43.85 
contig_2327 49.74 
contig_18123 31.48 
contig_3860 47.55 
contig_29090 32.40 
contig_5663 35.82 
contig_6185 33.65 
contig_27646 51.08 
contig_29121 30.39 
contig_8908 45.68 
contig_4060 35.12 
contig_28346 58.96 
contig_15464 46.54 
contig_22040 34.48 
contig_13616 34.61 
contig_6903 35.49 
contig_18370 60.01 
contig_18534 35.80 
contig_22369 65.54 
contig_8669 55.56 
contig_21972 42.40 
contig_7103 30.03 
contig_331 40.35 
contig_17930 46.55 
contig_15373 65.15 
contig_28059 49.31 
contig_30092 64.08 
contig_18401 36.89 
contig_3802 45.93 
contig_29507 30.15 
contig_15260 67.72 
contig_1783 48.16 
contig_21928 55.82 
contig_22646 41.75 
contig_11446 63.51 
contig_5061 38.08 
contig_30894 37.32 
contig_13443 60.37 
contig_16602 65.72 
contig_17880 38.42 
contig_10333 38.47 
contig_1693 56.35 
contig_15015 64.06 
contig_20181 45.56 
contig_6066 42.61 
contig_18681 46.88 
contig_5440 64.29 
contig_19888 46.60 
contig_30000 36.91 
contig_5253 47.18 
contig_23532 43.20 
contig_17836 53.26 
contig_20813 41.29 
contig_6078 43.35 
contig_22116 44.57 
contig_2358 46.75 
contig_13722 46.14 
contig_22951 66.95 
contig_19314 63.84 
contig_20897 47.74 
contig_3194 53.30 
contig_23623 47.04 
contig_9340 48.52 
contig_25047 50.05 
contig_24325 47.35 
contig_28503 60.78 
contig_8238 51.17 
contig_15870 25.40 
contig_12924 42.29 
contig_25338 33.11 
contig_27809 48.73 
contig_24494 33.11 
contig_25813 50.31 
contig_21638 46.71 
contig_16668 57.02 
contig_24633 46.52 
contig_25908 63.12 
contig_30459 53.59 
contig_14986 58.68 
contig_1745 46.96 
contig_19161 38.52 
contig_14076 28.26 
contig_13480 43.34 
contig_11982 54.98 
contig_5044 38.31 
contig_18705 28.11 
contig_5197 45.01 
contig_15392 43.24 
contig_22027 42.74 
contig_4099 44.95 
contig_23085 56.35 
contig_29263 51.62 
contig_28858 40.83 
contig_21114 45.58 
contig_8597 57.04 
contig_18951 40.60 
contig_22710 52.38 
contig_26912 58.87 
contig_24464 60.19 
contig_30708 42.00 
contig_27188 36.97 
contig_30077 62.51 
contig_24791 35.56 
contig_28939 56.12 
contig_7732 53.49 
contig_20332 62.78 
contig_1638 54.51 
contig_3285 64.81 
contig_27937 66.39 
contig_5502 41.82 
contig_8873 53.58 
contig_22185 54.51 
contig_13785 45.22 
contig_26190 34.03 
contig_30441 68.43 
contig_19883 64.66 
contig_6490 59.16 
contig_24418 64.80 
contig_10492 43.17 
contig_20988 34.17 
contig_6343 29.18 
contig_19033 64.77 
contig_24316 59.87 
contig_27255 64.81 
contig_13431 56.83 
contig_25841 51.39 
contig_27444 47.59 
contig_5954 37.64 
contig_30568 30.48 
contig_14340 31.43 
contig_22417 36.87 
contig_8743 43.40 
contig_24794 49.99 
contig_623 56.25 
contig_28837 63.77 
contig_9750 33.30 
contig_10523 45.00 
contig_10028 44.39 
contig_23685 42.12 
contig_28976 47.70 
contig_18943 69.23 
contig_17340 35.57 
contig_9951 63.85 
contig_13654 58.77 
contig_25464 32.93 
contig_7692 38.74 
contig_23613 57.68 
contig_14390 52.76 
contig_29558 46.61 
contig_24315 53.01 
contig_14323 37.75 
contig_24883 40.83 
contig_15366 44.71 
contig_11065 40.27 
contig_2600 35.81 
contig_9983 40.88 
contig_23469 59.58 
contig_5523 36.60 
contig_9443 66.09 
contig_26429 29.17 
contig_6300 42.56 
contig_21413 58.64 
contig_26325 55.05 
contig_24063 33.72 
contig_2074 50.58 
contig_15384 49.98 
contig_3663 66.52 
contig_29922 47.92 
contig_19533 47.20 
contig_4205 64.42 
contig_18650 55.34 
contig_25793 64.25 
contig_10460 37.65 
contig_4972 53.27 
